station_id,pasture_id,timestamp,air_temp_f,humidity_pct,pressure_hpa,rainfall_in,soil_moisture_10cm,soil_moisture_30cm,soil_moisture_60cm,soil_temp_f,water_tank_pct,trough_level_pct,battery_voltage,solar_voltage,signal_strength,rssi,snr,hop_count,firmware_version,notes
WT1,CC-001,2026-04-22 01:00:00,67.67,42.36,1007.54,0.0,17.23,19.23,20.95,62.48,25.85,20.94,3.4,5.29,-97.0,-97.0,11.19,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 02:00:00,73.72,50.56,1004.35,0.0,17.3,18.94,21.93,67.16,24.96,19.08,3.39,5.36,-96.6,-96.6,5.79,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 03:00:00,73.94,42.7,1008.01,0.0,17.92,20.57,22.88,67.61,25.15,20.5,3.4,5.4,-93.3,-93.3,6.96,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 04:00:00,76.47,39.55,1005.61,0.0,17.21,19.67,21.67,70.85,24.85,19.19,3.4,5.36,-94.5,-94.5,4.34,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 05:00:00,82.77,35.09,1006.8,0.0,19.12,19.24,22.13,75.64,25.33,19.91,3.38,5.33,-93.1,-93.1,3.78,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 06:00:00,88.44,31.04,1009.96,0.0,19.17,20.89,23.19,80.99,23.77,18.01,3.39,5.63,-93.2,-93.2,8.16,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 07:00:00,90.92,26.53,1006.06,0.0,19.7,22.78,23.17,82.19,26.83,19.39,3.37,5.89,-96.7,-96.7,7.84,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 08:00:00,95.39,26.8,1007.17,0.0,19.55,20.86,24.66,89.44,24.38,12.55,3.38,5.95,-97.7,-97.7,9.74,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 09:00:00,98.84,30.5,1008.56,0.0,17.58,22.58,23.73,89.4,24.59,19.91,3.39,6.14,-88.1,-88.1,8.83,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 10:00:00,99.17,27.17,1009.57,0.0,20.89,23.1,23.51,91.99,25.1,19.1,3.37,6.21,-86.8,-86.8,5.17,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 11:00:00,103.19,26.57,1006.21,0.0,17.26,19.23,23.71,99.23,24.75,19.47,3.39,6.24,-99.0,-99.0,5.18,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 12:00:00,98.04,28.64,1013.11,0.0,19.26,20.04,23.83,90.3,23.75,17.83,3.38,6.17,-92.0,-92.0,10.36,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 13:00:00,94.79,27.62,1009.18,0.0,19.58,21.89,22.97,86.42,22.57,16.06,3.39,6.08,-93.5,-93.5,8.39,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 14:00:00,95.04,29.78,1005.47,0.0,16.09,20.94,25.68,88.45,23.39,12.35,3.39,5.98,-105.8,-105.8,5.26,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 15:00:00,96.51,30.17,1008.89,0.0,19.0,20.41,23.76,88.01,23.7,18.16,3.38,5.77,-96.4,-96.4,2.2,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 16:00:00,85.13,44.13,1012.14,0.0,18.57,21.9,22.59,78.09,22.35,14.73,3.38,5.49,-94.7,-94.7,3.25,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 17:00:00,84.29,43.73,1007.51,0.0,17.45,20.89,21.68,77.06,23.92,19.09,3.38,5.33,-97.0,-97.0,11.91,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 18:00:00,80.13,33.77,1004.53,0.0,18.7,19.38,24.57,72.87,20.84,14.22,3.37,5.39,-92.4,-92.4,2.37,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 19:00:00,77.91,43.26,1008.73,0.0,16.83,20.44,22.11,72.61,21.84,19.77,3.39,5.24,-94.1,-94.1,9.04,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 20:00:00,69.65,37.92,1005.01,0.0,16.46,22.09,23.39,63.39,22.7,15.55,3.38,5.33,-88.9,-88.9,10.48,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 21:00:00,65.88,44.35,1009.7,0.0,19.73,18.28,22.72,60.36,22.69,18.01,3.36,5.35,-94.7,-94.7,7.04,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 22:00:00,69.98,53.63,1008.52,0.0,16.44,17.72,22.36,64.55,19.53,13.48,3.35,5.32,-91.7,-91.7,10.58,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 23:00:00,66.5,54.77,1007.26,0.0,16.47,18.56,23.33,61.88,21.49,15.46,3.37,5.31,-96.5,-96.5,6.14,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 00:00:00,70.15,41.39,1007.77,0.0,15.79,20.62,23.2,62.93,23.4,20.31,3.37,5.31,-95.5,-95.5,4.6,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 01:00:00,65.51,47.08,1010.2,0.0,16.66,17.44,21.44,61.74,21.05,17.95,3.36,5.32,-95.6,-95.6,11.94,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 02:00:00,73.29,40.79,1010.38,0.0,17.68,18.12,23.39,67.6,23.71,16.65,3.38,5.4,-92.4,-92.4,11.9,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 03:00:00,75.64,49.01,1009.08,0.0,17.32,19.6,22.45,70.26,20.41,14.5,3.36,5.42,-95.2,-95.2,7.99,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 04:00:00,75.53,50.64,1004.83,0.0,16.21,16.88,24.44,68.6,20.49,12.74,3.35,5.34,-91.9,-91.9,4.76,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 05:00:00,83.8,46.92,1011.45,0.0,17.81,21.93,23.79,76.67,23.99,14.25,3.36,5.38,-98.7,-98.7,10.18,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 06:00:00,89.18,36.88,1007.03,0.0,19.17,22.2,22.18,82.22,22.3,15.78,3.38,5.64,-89.6,-89.6,6.47,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 07:00:00,92.39,30.19,1008.54,0.0,19.53,19.45,24.6,83.0,23.22,15.75,3.36,5.8,-85.9,-85.9,7.96,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 08:00:00,94.16,22.81,1012.94,0.0,18.38,20.62,23.51,85.83,20.91,14.47,3.37,6.05,-89.4,-89.4,10.96,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 09:00:00,98.21,28.41,1011.37,0.0,19.42,20.18,23.69,89.88,22.01,17.24,3.37,5.99,-92.9,-92.9,9.68,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 10:00:00,100.8,19.93,1006.88,0.0,19.97,21.57,22.88,92.58,21.99,16.63,3.35,6.19,-83.4,-83.4,6.64,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 11:00:00,100.51,16.89,1007.05,0.0,22.27,21.59,24.52,92.47,21.96,12.78,3.36,6.23,-91.4,-91.4,5.48,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 12:00:00,98.85,24.29,1010.31,0.0,19.88,21.78,24.91,92.03,21.08,13.43,3.37,6.24,-94.8,-94.8,9.45,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 13:00:00,95.7,26.69,1008.58,0.0,20.26,20.4,24.87,88.14,18.98,14.87,3.37,6.19,-90.5,-90.5,10.1,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 14:00:00,94.35,36.18,1007.7,0.049,18.15,19.72,23.76,86.55,21.12,16.37,3.35,5.95,-91.8,-91.8,10.12,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 15:00:00,90.12,33.71,1005.9,0.0,18.69,21.08,23.97,80.66,21.92,15.4,3.35,5.86,-95.1,-95.1,6.65,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 16:00:00,85.82,33.95,1003.41,0.0,18.32,20.83,23.14,78.85,19.86,15.21,3.34,5.6,-98.2,-98.2,9.06,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 17:00:00,86.4,30.08,1009.24,0.0,19.35,19.38,20.55,81.15,20.72,15.95,3.34,5.29,-89.7,-89.7,4.67,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 18:00:00,78.54,40.44,1003.61,0.0,19.03,20.23,23.62,73.36,20.87,18.08,3.34,5.44,-92.7,-92.7,4.54,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 19:00:00,75.13,42.41,1008.49,0.0,16.18,20.26,22.13,67.58,20.07,11.59,3.36,5.34,-89.5,-89.5,9.0,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 20:00:00,75.63,51.75,1005.63,0.0,16.33,18.35,21.59,68.59,19.59,17.33,3.35,5.39,-95.8,-95.8,8.83,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 21:00:00,68.83,48.13,1007.32,0.0,16.63,19.86,23.07,63.4,20.87,14.74,3.35,5.33,-97.8,-97.8,6.18,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 22:00:00,68.33,41.53,1016.15,0.0,15.63,20.06,21.44,64.26,19.06,14.92,3.35,5.43,-99.7,-99.7,4.79,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-23 23:00:00,65.25,52.24,1010.18,0.0,16.08,17.59,22.98,60.34,18.46,13.91,3.33,5.36,-90.1,-90.1,8.58,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 00:00:00,67.67,43.13,1001.0,0.0,15.17,19.65,21.06,65.35,20.3,15.2,3.35,5.4,-93.8,-93.8,7.8,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 01:00:00,68.34,48.96,1016.13,0.0,18.52,20.34,22.78,63.09,19.16,15.7,3.36,5.33,-92.7,-92.7,5.63,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 02:00:00,72.62,39.06,1010.2,0.0,16.26,18.4,23.9,67.62,18.88,14.13,3.34,5.37,-98.6,-98.6,7.76,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 03:00:00,73.22,43.93,1011.35,0.0,18.08,18.92,22.01,67.19,19.07,16.46,3.34,5.28,-90.7,-90.7,6.79,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 04:00:00,78.08,49.77,1008.89,0.0,14.71,20.23,22.52,72.15,20.74,17.06,3.35,5.45,-92.9,-92.9,9.03,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 05:00:00,81.79,28.9,1009.51,0.0,16.66,18.06,20.88,76.34,20.94,15.63,3.35,5.41,-92.0,-92.0,5.99,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 06:00:00,87.81,26.51,1005.52,0.0,17.74,19.09,23.11,79.57,19.71,10.96,3.36,5.6,-92.9,-92.9,8.27,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 07:00:00,88.82,43.44,1007.51,0.0,18.51,21.21,24.12,82.64,17.49,13.66,3.34,5.81,-101.9,-101.9,9.14,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 08:00:00,90.86,32.04,1009.72,0.0,18.68,19.68,23.46,83.12,21.08,11.23,3.35,5.95,-87.0,-87.0,8.05,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 09:00:00,95.08,22.81,1009.07,0.0,18.54,19.25,23.21,85.47,19.67,15.81,3.34,6.2,-89.3,-89.3,12.93,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 10:00:00,99.48,20.39,1006.95,0.0,20.71,21.4,23.58,91.1,18.68,10.5,3.35,6.24,-95.5,-95.5,9.77,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 11:00:00,99.14,17.78,1006.23,0.0,16.57,20.32,24.22,89.35,18.94,13.24,3.34,6.19,-93.3,-93.3,9.35,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 12:00:00,93.21,29.22,1006.47,0.0,18.98,21.44,23.48,86.52,19.08,12.44,3.33,6.21,-95.9,-95.9,4.46,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 13:00:00,95.91,39.12,1008.25,0.0,19.16,19.11,23.93,90.04,18.66,11.6,3.34,6.1,-88.1,-88.1,9.94,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 14:00:00,97.84,24.92,1005.11,0.0,20.17,19.15,25.48,89.65,18.94,10.39,3.33,6.03,-91.4,-91.4,13.98,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 15:00:00,88.95,36.81,1009.17,0.0,18.03,21.83,22.53,82.12,19.1,12.71,3.33,5.73,-94.3,-94.3,3.33,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 16:00:00,88.57,38.21,1009.41,0.0,18.0,20.82,25.04,80.77,18.42,14.57,3.32,5.61,-91.8,-91.8,8.74,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 17:00:00,82.86,33.44,1007.51,0.0,18.34,19.22,22.07,76.22,17.49,11.33,3.35,5.37,-100.8,-100.8,9.45,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 18:00:00,79.35,45.86,1009.02,0.0,17.22,18.3,22.51,71.34,17.91,10.31,3.33,5.36,-89.0,-89.0,6.68,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 19:00:00,74.98,42.44,1010.08,0.0,18.43,17.57,23.22,70.23,17.41,10.92,3.32,5.42,-93.6,-93.6,10.7,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 20:00:00,72.27,36.4,1006.84,0.0,16.56,19.98,21.94,67.33,18.3,12.22,3.33,5.39,-95.5,-95.5,9.78,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 21:00:00,68.6,49.38,1009.4,0.019,18.25,19.69,21.36,62.29,18.29,14.41,3.33,5.35,-94.2,-94.2,11.75,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 22:00:00,69.76,56.06,1004.68,0.0,16.71,17.64,21.63,65.06,16.7,13.2,3.35,5.43,-89.3,-89.3,8.15,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-24 23:00:00,67.74,50.56,1013.03,0.011,14.79,19.63,21.25,61.79,18.15,9.57,3.34,5.32,-90.2,-90.2,8.19,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 00:00:00,65.74,48.89,1007.2,0.0,17.04,18.07,22.82,58.79,15.32,7.95,3.35,5.37,-95.7,-95.7,6.55,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 01:00:00,64.8,59.22,1008.55,0.0,18.64,17.65,21.62,60.66,17.04,12.01,3.33,5.34,-96.7,-96.7,8.19,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 02:00:00,73.28,35.22,1009.42,0.0,18.62,19.72,24.18,66.71,18.58,12.26,3.32,5.42,-91.7,-91.7,9.69,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 03:00:00,77.01,46.1,1008.53,0.0,16.37,18.4,22.64,69.74,18.16,12.57,3.3,5.36,-93.9,-93.9,5.28,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 04:00:00,77.72,48.65,1008.08,0.0,17.28,18.88,22.81,71.45,15.08,10.82,3.33,5.4,-82.2,-82.2,11.25,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 05:00:00,84.46,32.29,1008.81,0.0,18.24,20.16,22.94,78.57,16.22,10.34,3.32,5.43,-93.6,-93.6,5.5,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 06:00:00,85.55,30.93,1006.87,0.0,19.3,19.99,22.79,79.56,16.1,8.14,3.33,5.55,-93.6,-93.6,12.56,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 07:00:00,91.62,24.37,1002.8,0.0,16.6,22.41,23.73,85.61,17.04,12.17,3.33,5.75,-87.8,-87.8,7.28,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 08:00:00,93.22,32.83,1007.8,0.0,18.91,21.08,23.54,86.9,16.67,10.76,3.32,5.91,-90.4,-90.4,7.91,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 09:00:00,97.16,23.71,1007.59,0.047,18.43,21.7,23.36,88.61,18.12,12.62,3.33,6.14,-90.8,-90.8,14.0,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 10:00:00,100.51,35.17,1012.95,0.0,20.13,21.3,23.32,90.57,16.19,11.65,3.33,6.24,-89.5,-89.5,10.02,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 11:00:00,101.07,24.69,1013.27,0.0,19.6,21.77,22.92,94.62,17.09,9.65,3.33,6.21,-97.8,-97.8,8.42,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 12:00:00,102.95,25.36,1002.75,0.0,19.56,21.76,24.8,94.45,16.67,13.24,3.31,6.24,-93.6,-93.6,9.11,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 13:00:00,99.31,18.53,1010.92,0.0,18.1,21.89,22.77,88.8,17.33,9.5,3.3,6.13,-86.4,-86.4,8.62,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 14:00:00,95.56,20.95,1006.29,0.0,20.7,20.01,23.28,86.39,15.84,9.46,3.3,5.95,-95.1,-95.1,8.91,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 15:00:00,90.13,19.24,1010.56,0.0,16.99,18.49,24.11,84.99,15.39,10.05,3.31,5.71,-94.6,-94.6,9.17,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 16:00:00,89.9,30.4,1015.27,0.0,16.38,20.48,24.1,82.12,12.86,7.82,3.31,5.61,-91.9,-91.9,9.68,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 17:00:00,81.98,26.82,1003.45,0.0,17.88,20.05,22.75,76.05,16.14,14.76,3.31,5.41,-92.6,-92.6,11.6,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 18:00:00,82.88,40.13,1006.25,0.0,16.78,18.61,24.17,71.95,15.7,7.08,3.31,5.42,-89.4,-89.4,7.06,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 19:00:00,72.43,41.24,1008.01,0.0,17.38,19.18,21.71,67.5,15.21,7.63,3.32,5.33,-97.0,-97.0,4.51,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 20:00:00,72.35,37.67,1006.75,0.0,15.87,19.06,23.82,65.76,17.37,10.69,3.3,5.37,-90.9,-90.9,8.6,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 21:00:00,68.8,51.35,1004.8,0.0,14.65,19.04,21.74,60.49,14.26,7.61,3.31,5.35,-93.8,-93.8,2.78,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 22:00:00,69.27,47.6,1005.97,0.0,16.04,19.02,22.14,64.93,15.21,8.72,3.31,5.27,-91.2,-91.2,12.14,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-25 23:00:00,68.17,49.86,1008.36,0.022,17.0,19.16,21.79,64.13,15.5,8.09,3.31,5.31,-94.3,-94.3,4.43,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 00:00:00,66.35,55.68,1009.65,0.0,14.03,19.35,20.79,60.71,14.9,9.04,3.31,5.35,-86.6,-86.6,10.4,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 01:00:00,67.45,46.18,1003.24,0.0,16.87,19.75,23.06,62.06,14.85,8.38,3.31,5.41,-90.2,-90.2,9.13,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 02:00:00,70.97,48.43,1010.57,0.0,15.79,17.85,23.33,64.72,13.68,8.58,3.33,5.32,-95.0,-95.0,6.86,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 03:00:00,74.79,37.49,1001.68,0.049,18.0,20.34,23.74,66.65,13.51,7.55,3.3,5.31,-99.4,-99.4,7.59,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 04:00:00,80.4,40.62,1008.18,0.0,18.37,19.53,22.6,75.56,13.73,7.57,3.3,5.36,-92.9,-92.9,7.87,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 05:00:00,85.08,40.16,1007.67,0.0,17.93,17.68,21.03,78.84,14.68,9.52,3.29,5.35,-90.9,-90.9,5.15,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 06:00:00,84.89,26.76,1012.13,0.0,18.63,19.44,22.85,78.45,12.84,5.0,3.3,5.46,-92.6,-92.6,6.93,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 07:00:00,91.65,28.18,1007.95,0.0,16.66,22.13,25.13,88.61,11.9,5.0,3.3,5.84,-92.8,-92.8,9.83,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 08:00:00,99.94,17.34,1010.41,0.0,19.5,23.41,23.96,93.26,14.79,11.14,3.28,5.89,-88.4,-88.4,6.18,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 09:00:00,99.26,22.85,1009.28,0.15,20.82,21.58,23.65,91.87,14.12,8.47,3.29,6.21,-86.0,-86.0,7.68,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 10:00:00,96.34,37.74,1006.24,0.0,19.67,22.89,25.43,88.11,13.84,6.86,3.28,6.16,-91.8,-91.8,10.29,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 11:00:00,102.57,19.42,1004.02,0.0,19.75,21.22,23.77,93.33,12.71,5.89,3.29,6.29,-85.4,-85.4,8.28,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 12:00:00,98.4,14.36,1010.46,0.0,19.4,20.16,24.07,90.2,13.91,7.29,3.3,6.23,-95.5,-95.5,9.43,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 13:00:00,96.91,30.35,1009.48,0.0,17.47,19.13,24.27,90.82,14.64,8.22,3.29,6.05,-94.4,-94.4,4.0,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 14:00:00,94.06,26.48,1004.69,0.0,19.31,20.56,23.93,87.0,13.3,6.1,3.29,6.03,-85.6,-85.6,5.07,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 15:00:00,92.49,38.53,1005.25,0.0,18.68,22.35,22.19,84.3,12.21,5.0,3.29,5.76,-86.4,-86.4,9.14,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 16:00:00,86.47,28.83,1009.0,0.0,17.34,21.73,22.39,81.5,14.61,6.18,3.29,5.56,-98.0,-98.0,5.99,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 17:00:00,87.7,38.49,1010.51,0.0,18.47,19.38,23.49,81.34,12.68,6.43,3.29,5.33,-102.7,-102.7,8.33,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-26 18:00:00,82.92,46.99,1013.32,0.0,18.34,19.84,23.58,76.33,12.43,6.37,3.29,5.34,-97.8,-97.8,5.18,1,rangeiq-mock-0.1,Low tank and battery warning example.
WX1,CC-001,2026-04-19 19:00:00,72.1,39.67,1007.45,0.0,,,,65.76,,,4.04,5.31,-91.6,-91.6,11.51,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-19 20:00:00,72.81,47.44,1006.9,0.0,,,,68.99,,,4.03,5.39,-99.3,-99.3,9.23,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-19 21:00:00,71.12,53.95,1009.99,0.0,,,,63.37,,,4.03,5.4,-93.8,-93.8,4.95,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-19 22:00:00,66.49,48.1,1006.03,0.0,,,,63.74,,,4.04,5.33,-90.6,-90.6,8.71,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-19 23:00:00,66.89,49.33,1006.49,0.0,,,,61.08,,,4.03,5.4,-97.5,-97.5,10.6,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 00:00:00,70.13,50.3,1012.55,0.0,,,,63.89,,,4.02,5.33,-95.4,-95.4,8.9,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 01:00:00,70.6,51.13,1008.27,0.0,,,,62.8,,,4.05,5.31,-90.3,-90.3,9.01,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 02:00:00,72.52,51.28,1004.18,0.0,,,,67.78,,,4.0,5.4,-89.1,-89.1,8.55,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 03:00:00,72.57,36.81,1011.81,0.0,,,,68.07,,,4.04,5.34,-97.6,-97.6,11.54,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 04:00:00,80.08,41.72,1002.23,0.0,,,,73.78,,,4.01,5.35,-88.6,-88.6,11.39,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 05:00:00,87.22,31.05,1007.7,0.0,,,,81.05,,,4.03,5.38,-91.1,-91.1,9.23,1,rangeiq-mock-0.1,Primary weather station.
